Sales document,Sales Document Item,Material,Material Group,Product hierarchy,Net Value,Order Quantity,Sales unit,Net Price,Material_Clean,Moving price,Unit_Price,Unit_Cost,Profit_Margin,Flag
20000401,20,202038003300,B0003,,505890.08,84.0,EA,6022.5,202038003300,5585.0,6022.500952380952,5585.0,7.264439737580935,
10000312,10,200300013300,B0003,,170940.0,28.0,EA,18.5,200300013300,5307.92,6105.0,5307.92,13.056183456183454,
20000544,10,200300013300,B0003,,694847.8,112.0,EA,6204.0,200300013300,5307.92,6203.998214285714,5307.92,14.443560158066267,
20000149,10,202038003300,B0003,,1039500.0,168.0,EA,18.75,202038003300,5371.0,6187.5,5371.0,13.195959595959597,
10000600,20,200300013300,B0003,,337260.0,56.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
20000338,10,200300013300,B0003,,674520.0,112.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
20000572,20,200300013300,B0003,,1011780.0,168.0,EA,18.25,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
10000060,10,202038003300,B0003,,2503050.5,410.0,EA,18.5,202038003300,5585.0,6105.001219512195,5585.0,8.517626791788663,
20000434,10,200300013300,B0003,,3709860.25,616.0,EA,6022.5,200300013300,5307.92,6022.500405844156,5307.92,11.865178209880002,
20000603,20,200300013300,B0003,,4950000.0,500.0,EA,9900.0,200300013300,5307.92,9900.0,5307.92,46.38464646464647,
20000365,10,200300013300,B0003,,1349040.0,224.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
20000319,10,200300013250,B0003,,7499050.5,1390.0,EA,16.6,200300013250,5307.92,5395.00035971223,5307.92,1.614093677592919,
20000394,10,200300013300,B0003,,1517670.46,252.0,EA,6022.5,200300013300,5307.92,6022.501825396826,5307.92,11.865198983974429,
20000497,10,200300013300,B0003,,843150.0,140.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
10000586,10,200300013350,B0003,,942187.62,150.0,EA,18.75,200300013350,5307.92,6281.2508,5307.92,15.495811757747354,
10000127,10,202038003300,B0003,,3144075.25,515.0,EA,18.5,202038003300,5505.0,6105.0004854368935,5505.0,9.828016998002836,
20000825,10,200300013250,B0003,,5866249.87,1000.0,EA,18.05,200300013250,5307.92,5866.249870000001,5307.92,9.51766260171254,
10000711,30,200300013300,B0003,,710655.0,118.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
10000701,10,200300013300,B0003,,4906440.0,826.0,EA,18.0,200300013300,5307.92,5940.0,5307.92,10.64107744107744,
10000056,20,202038003350,B0003,,1735300.0,280.0,EA,18.5,202038003350,5371.81,6197.5,5371.81,13.322952803549812,
10000495,10,200300013350,B0003,,1908830.5,308.0,EA,18.5,200300013350,5307.92,6197.501623376624,5307.92,14.35387479401655,
10000770,10,200300013300,B0003,,2228324.75,365.0,EA,18.5,200300013300,5307.92,6104.999315068493,5307.92,13.056173701790996,
10000040,20,202038003350,B0003,,1388240.0,224.0,EA,18.5,202038003350,5371.6,6197.5,5371.6,13.32634126663977,
20000084,10,200100013450,B0003,,205275.25,28.0,EA,21.25,200100013450,6729.0,7331.258928571428,6729.0,8.214945542631174,
10000730,10,200300013300,B0003,,674520.0,112.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
20000286,10,200300053300,B0003,,699435.25,90.0,EA,7771.5,200300053300,5314.99,7771.502777777778,5314.99,31.609237595617323,
20000415,10,200100013650,B0003,,2636760.0,336.0,EA,7847.5,200100013650,5660.88,7847.5,5660.88,27.863905702453007,
10000785,10,200300013300,B0003,,306900.0,50.0,EA,18.6,200300013300,5411.0,6138.0,5411.0,11.844248941023135,
20000441,10,200300013300,B0003,,1349040.0,224.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
10001331,1000,200300013250,B0003,,390000.0,40.0,EA,30.0,200300013250,5307.92,9750.0,5307.92,45.55979487179487,
20000397,10,200300013350,B0003,,342370.0,56.0,EA,6113.75,200300013350,5307.92,6113.75,5307.92,13.180617460641994,
10000337,10,200300013300,B0003,,3076920.0,504.0,EA,18.5,200300013300,5307.92,6105.0,5307.92,13.056183456183454,
20000335,10,200300013300,B0003,,1183247.6,216.0,EA,16.6,200300013300,5307.92,5477.998148148148,5307.92,3.104750011747329,
10000756,10,200300013300,B0003,,1686300.0,280.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
10000765,10,200300013300,B0003,,843150.5,140.0,EA,6022.5,200300013300,5307.92,6022.503571428571,5307.92,11.865224535833162,
10000584,20,200300013300,B0003,,1686300.25,280.0,EA,6022.5,200300013300,5307.92,6022.500892857143,5307.92,11.8651853369529,
20000372,10,200300013350,B0003,,5820290.5,952.0,EA,18.25,200300013350,5307.92,6113.750525210084,5307.92,13.180624918979552,
20000348,10,200300013300,B0003,,1686300.0,280.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
20000428,30,200300013350,B0003,,1369480.17,224.0,EA,6113.75,200300013350,5307.92,6113.750758928572,5307.92,13.180628237939365,
20000541,10,200300013300,B0003,,1011780.0,168.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
20000564,10,200300013300,B0003,,306900.0,50.0,EA,18.6,200300013300,5307.92,6138.0,5307.92,13.52362333007494,
10000532,10,200300013300,B0003,,1665312.4,304.0,EA,16.6,200300013300,5307.92,5478.001315789474,5307.92,3.104806041196833,
20000520,10,200300013300,B0003,,1011780.0,168.0,EA,6022.5,200300013300,5411.0,6022.5,5411.0,10.153590701535906,
23000001,10,200100013400,B0003,,2193000.0,300.0,EA,7310.0,200100013400,5767.83,7310.0,5767.83,21.09671682626539,
20000076,10,200300013350,B0003,,5205900.0,840.0,EA,18.5,200300013350,4826.08,6197.5,4826.08,22.12860024203308,
20000480,10,200300013300,B0003,,13869503.8,2388.0,EA,17.6,200300013300,5307.92,5807.999916247906,5307.92,8.610191519612979,
10000665,10,200300013300,B0003,,9960720.0,1715.0,EA,17.6,200300013300,5293.8,5808.0,5293.8,8.853305785123963,
10000584,20,200300013300,B0003,,1686300.25,280.0,EA,6022.5,200300013300,5307.92,6022.500892857143,5307.92,11.8651853369529,
10000394,10,200300013250,B0003,,9609144.75,1724.0,EA,17.15,200300013250,5307.92,5573.749854988399,5307.92,4.76931799783743,
20000570,10,200300013300,B0003,,561660.0,92.0,EA,18.5,200300013300,5411.0,6105.0,5411.0,11.367731367731368,
10000786,10,200300013300,B0003,,519750.5,84.0,EA,6187.51,200300013300,4826.1,6187.505952380952,4826.1,22.00249927609497,
20000184,40,200300013300,B0003,,3076920.0,504.0,EA,6105.0,200300013300,5307.92,6105.0,5307.92,13.056183456183454,
20000335,10,200300013300,B0003,,1183247.6,216.0,EA,16.6,200300013300,5307.92,5477.998148148148,5307.92,3.104750011747329,
10000630,20,200300013250,B0003,,24897925.34,4615.0,EA,16.6,200300013250,5307.92,5395.000073672806,5307.92,1.614088461235622,
10000396,10,200300013300,B0003,,15439116.2,2728.0,EA,17.15,200300013300,5307.92,5659.500073313783,5307.92,6.212210774085631,
20000194,10,200300013300,B0003,,15439116.2,2728.0,EA,17.15,200300013300,5307.92,5659.500073313783,5307.92,6.212210774085631,
10000623,10,200300013250,B0003,,3873610.5,718.0,EA,16.6,200300013250,5307.92,5395.00069637883,5307.92,1.6140998172118737,
10000345,10,200300013250,B0003,,8789690.5,1486.0,EA,18.2,200300013250,5307.92,5915.000336473755,5307.92,10.263403244972046,
20000678,10,200300053300,B0003,,990000.0,100.0,EA,30.0,200300053300,5314.99,9900.0,5314.99,46.31323232323232,
10000754,10,200300013250,B0003,,166075.24,28.0,EA,5931.26,200300013250,5307.92,5931.258571428572,5307.92,10.50938116964335,
20000277,10,200300013300,B0003,,4102560.0,672.0,EA,6105.0,200300013300,5307.92,6105.0,5307.92,13.056183456183454,
20000041,10,202038003300,B0003,,5940.0,1.0,EA,18.0,202038003300,5585.0,5940.0,5585.0,5.976430976430977,
20000528,10,200300013300,B0003,,20199464.75,3354.0,EA,18.25,200300013300,5307.92,6022.499925462134,5307.92,11.86517117984524,
10000510,10,200300013300,B0003,,1686300.0,280.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
20000419,10,200300013300,B0003,,222750.5,36.0,EA,6187.51,200300013300,4826.1,6187.513888888889,4826.1,22.002599320764705,
20000105,10,200300053300,B0003,,343530000.0,60000.0,EA,17.35,200300053300,5366.0,5725.5,5366.0,6.278927604576019,
10000333,10,200300013300,B0003,,8328870.5,1410.0,EA,17.9,200300013300,5307.92,5907.000354609929,5307.92,10.141870977583327,
20000435,10,200300013300,B0003,,1014552.4,168.0,EA,18.3,200300013300,5307.92,6039.002380952381,5307.92,12.106012464215748,
10000269,10,200300013300,B0003,,2764740.0,472.0,EA,17.75,200300013300,5307.92,5857.5,5307.92,9.382501067008109,
10000337,10,200300013300,B0003,,3076920.0,504.0,EA,18.5,200300013300,5307.92,6105.0,5307.92,13.056183456183454,
20000480,10,200300013300,B0003,,13869503.8,2388.0,EA,17.6,200300013300,5307.92,5807.999916247906,5307.92,8.610191519612979,
20000460,10,200300013350,B0003,,1711850.5,280.0,EA,6113.75,200300013350,5307.92,6113.751785714286,5307.92,13.180642818984484,
20000193,10,200300013250,B0003,,1047864.75,188.0,EA,17.15,200300013250,5307.92,5573.748670212766,5307.92,4.769297755268514,
20000377,10,200300013350,B0003,,1908830.5,308.0,EA,18.5,200300013350,5307.92,6197.501623376624,5307.92,14.35387479401655,
20000307,20,200300013350,B0003,,867650.15,140.0,EA,6197.5,200300013350,5307.92,6197.501071428572,5307.92,14.353867166391897,
20000474,10,200300013300,B0003,,1686300.0,280.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
20000375,10,200300013350,B0003,,342370.1,56.0,EA,6113.75,200300013350,5307.92,6113.751785714286,5307.92,13.180642818984484,
20000243,10,200300013300,B0003,,4138067.6,667.0,EA,18.8,200300013300,5307.92,6203.99940029985,5307.92,14.443576513829786,
10000312,10,200300013300,B0003,,170940.0,28.0,EA,18.5,200300013300,5307.92,6105.0,5307.92,13.056183456183454,
20000549,10,200300013350,B0003,,684740.13,112.0,EA,18.25,200300013350,5307.92,6113.751160714286,5307.92,13.180633943566304,
10000591,10,200300013300,B0003,,1183643.8,196.0,EA,18.3,200300013300,5307.92,6038.998979591837,5307.92,12.10596295946467,
10000643,10,200300013300,B0003,,49050012.4,8954.0,EA,16.6,200300013300,5307.92,5478.000044672772,5307.92,3.1047835576082297,
20000405,10,200300013300,B0003,,1881000.0,304.0,EA,18.75,200300013300,5307.92,6187.5,5307.92,14.21543434343434,
10000471,10,200300013300,B0003,,674520.0,112.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
10000358,10,200300013300,B0003,,1709400.0,280.0,EA,6105.0,200300013300,5307.92,6105.0,5307.92,13.056183456183454,
20000783,10,200300013300,B0003,,844799.6,100.0,EA,25.6,200300013300,5307.92,8447.996,5307.92,37.169477826457296,
20000431,20,200300013300,B0003,,1686300.25,280.0,EA,6022.5,200300013300,5307.92,6022.500892857143,5307.92,11.8651853369529,
10000398,10,200300013300,B0003,,3557400.0,560.0,EA,19.25,200300013300,5307.92,6352.5,5307.92,16.443604879968515,
20000472,20,200300053300,B0003,,207602076.16,36364.0,EA,17.3,200300053300,5314.99,5709.000004399956,5314.99,6.901559013772831,
20000272,10,200300013300,B0003,,35901887.6,6112.0,EA,17.8,200300013300,5307.92,5873.999934554974,5307.92,9.637043596560089,
10000660,10,200300013300,B0003,,1287330.5,235.0,EA,16.6,200300013300,5307.92,5478.002127659574,5307.92,3.104820401598499,
20000471,20,200300013300,B0003,,505889.91,84.0,EA,6022.5,200300013300,5307.92,6022.498928571428,5307.92,11.865156591085196,
10000538,10,200300013300,B0003,,1881000.0,304.0,EA,18.75,200300013300,5307.92,6187.5,5307.92,14.21543434343434,
10000777,10,200300013300,B0003,,1855920.0,304.0,EA,18.5,200300013300,5307.92,6105.0,5307.92,13.056183456183454,
10000557,10,200300013300,B0003,,222750.5,36.0,EA,6187.51,200300013300,5307.92,6187.513888888889,5307.92,14.215626900949712,
20000495,10,200300013300,B0003,,18004140.0,3031.0,EA,18.0,200300013300,5307.92,5940.0,5307.92,10.64107744107744,
20000483,10,200300013300,B0003,,7399260.0,1212.0,EA,18.5,200300013300,5307.92,6105.0,5307.92,13.056183456183454,
10000713,10,200300013350,B0003,,24455.24,4.0,EA,6113.81,200300013350,5307.92,6113.81,5307.92,13.181469492836714,
10000471,10,200300013300,B0003,,674520.0,112.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
20000503,30,200300013300,B0003,,710655.0,118.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
20000321,10,200300013300,B0003,,927960.0,152.0,EA,6105.0,200300013300,5307.92,6105.0,5307.92,13.056183456183454,
10000103,10,202038003300,B0003,,8480907.6,1498.0,EA,5661.49,202038003300,5505.0,5661.487049399198,5505.0,2.7640626576334744,
10000394,10,200300013250,B0003,,9609144.75,1724.0,EA,17.15,200300013250,5307.92,5573.749854988399,5307.92,4.76931799783743,
20000405,10,200300013300,B0003,,1881000.0,304.0,EA,18.75,200300013300,5307.92,6187.5,5307.92,14.21543434343434,
20000527,10,200300013350,B0003,,376875.25,60.0,EA,6281.25,200300013350,5307.92,6281.254166666667,5307.92,15.495857050841092,
10000682,10,200300013300,B0003,,1349040.0,224.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
20000268,10,200300013300,B0003,,8328870.5,1410.0,EA,17.9,200300013300,5307.92,5907.000354609929,5307.92,10.141870977583327,
10000761,10,200300013300,B0003,,843150.5,140.0,EA,6022.5,200300013300,5411.0,6022.503571428571,5411.0,10.153643981709076,
10000474,10,200300013300,B0003,,1011780.0,168.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
10000660,10,200300013300,B0003,,1287330.5,235.0,EA,16.6,200300013300,5307.92,5478.002127659574,5307.92,3.104820401598499,
10000287,10,202038003300,B0003,,1367520.0,224.0,EA,6105.0,202038003300,5463.0,6105.0,5463.0,10.515970515970515,
10000608,10,200300013300,B0003,,9765360.0,1644.0,EA,18.0,200300013300,5307.92,5940.0,5307.92,10.64107744107744,
20000390,10,200300013300,B0003,,1686300.0,280.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
20000105,10,200300053300,B0003,,343530000.0,60000.0,EA,17.35,200300053300,5245.14,5725.5,5245.14,8.389834948912753,
20000390,10,200300013300,B0003,,1686300.0,280.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
20000482,10,200300013300,B0003,,9960720.0,1715.0,EA,17.6,200300013300,5307.92,5808.0,5307.92,8.610192837465563,
20000377,10,200300013350,B0003,,1908830.5,308.0,EA,18.5,200300013350,5307.92,6197.501623376624,5307.92,14.35387479401655,
10000011,30,202038003300,B0003,,1880340.0,308.0,EA,18.5,202038003300,5505.0,6105.0,5505.0,9.828009828009828,
20000499,10,200300013250,B0003,,2603412.37,433.0,EA,18.5,200300013250,5307.92,6012.499699769053,5307.92,11.718581870301248,
10000346,10,202038003300,B0003,,1709400.0,280.0,EA,6105.0,202038003300,5585.0,6105.0,5585.0,8.517608517608517,
20000554,10,200300013300,B0003,,4652603.8,758.0,EA,18.6,200300013300,5307.92,6137.999736147757,5307.92,13.523619612742438,
20000326,10,200300013300,B0003,,66000.0,10.0,EA,6600.0,200300013300,5307.92,6600.0,5307.92,19.57696969696969,
10000631,10,200300013300,B0003,,1183247.6,216.0,EA,16.6,200300013300,5307.92,5477.998148148148,5307.92,3.104750011747329,
20000450,10,200300013300,B0003,,4577561.9,758.0,EA,18.3,200300013300,5411.0,6038.999868073879,5411.0,10.399070736760551,
20000245,10,200300013300,B0003,,1196580.0,196.0,EA,6105.0,200300013300,5307.92,6105.0,5307.92,13.056183456183454,
20000346,10,200300013300,B0003,,1686300.0,280.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
10000571,10,200100013450,B0003,,3226612.37,435.0,EA,7417.5,200100013450,5217.04,7417.499701149425,5217.04,29.66578752687296,
20000335,10,200300013300,B0003,,1183247.6,216.0,EA,16.6,200300013300,5307.92,5477.998148148148,5307.92,3.104750011747329,
10000647,10,200300013300,B0003,,2029103.8,336.0,EA,18.3,200300013300,5411.0,6038.999404761905,5411.0,10.39906386257815,
20000425,10,200300013300,B0003,,13659030.5,2268.0,EA,18.25,200300013300,5307.92,6022.5002204585535,5307.92,11.86517549689928,
20000559,10,200300013350,B0003,,1883035.44,308.0,EA,6113.75,200300013350,5307.92,6113.751428571429,5307.92,13.180637747317173,
20000393,10,200300013300,B0003,,618750.5,100.0,EA,6187.51,200300013300,5307.92,6187.505,5307.92,14.215503664239462,
10000743,10,200300013300,B0003,,2383820.95,398.0,EA,18.15,200300013300,5307.92,5989.49987437186,5307.92,11.379579074510614,
10000396,10,200300013300,B0003,,15439116.2,2728.0,EA,17.15,200300013300,5307.92,5659.500073313783,5307.92,6.212210774085631,
10000762,10,200300013300,B0003,,3721904.75,618.0,EA,6022.5,200300013300,5307.92,6022.499595469256,5307.92,11.865166350643443,
20000527,10,200300013350,B0003,,376875.25,60.0,EA,6281.25,200300013350,5307.92,6281.254166666667,5307.92,15.495857050841092,
10000339,20,200300013300,B0003,,1025640.0,168.0,EA,6105.0,200300013300,5307.92,6105.0,5307.92,13.056183456183454,
10000397,10,200300013300,B0003,,5319930.5,940.0,EA,17.15,200300013300,5307.92,5659.500531914894,5307.92,6.212218373905454,
20000562,20,200300013350,B0003,,406823.99,66.0,EA,18.4,200300013350,5307.92,6163.999848484848,5307.92,13.888382049446,
10001243,10,200300013250,B0003,,100000.0,10.0,EA,10000.0,200300013250,5307.92,10000.0,5307.92,46.9208,
13000004,10,200100013400,B0003,,73100.43,10.0,EA,7310.04,200100013400,5767.83,7310.043,5767.83,21.09718096049503,
20000367,20,202038003300,B0003,,510047.85,84.0,EA,18.4,202038003300,5505.0,6071.998214285714,5505.0,9.337918001222826,
20000431,20,200300013300,B0003,,1686300.25,280.0,EA,6022.5,200300013300,5307.92,6022.500892857143,5307.92,11.8651853369529,
10000779,10,200300013300,B0003,,337260.0,56.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
10000587,10,200300013300,B0003,,2777775.25,455.0,EA,18.5,200300013300,5307.92,6105.000549450549,5307.92,13.056191281134064,
20000603,20,200300013300,B0003,,4950000.0,500.0,EA,9900.0,200300013300,5293.8,9900.0,5293.8,46.52727272727272,
20000458,10,200300013300,B0003,,1349040.0,224.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
10000740,10,200300013300,B0003,,1349040.0,224.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
10000773,10,200300013300,B0003,,1517670.5,252.0,EA,6022.5,200300013300,5293.8,6022.501984126984,5293.8,12.09965535997438,
10000481,10,200300013300,B0003,,1349040.0,224.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
20000831,10,200300013250,B0003,,30793750.12,5000.0,EA,18.95,200300013250,5376.0,6158.750024,5376.0,12.70955990987953,
20000390,10,200300013300,B0003,,1686300.0,280.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
10000711,20,202038003300,B0003,,638385.0,106.0,EA,6022.5,202038003300,5463.0,6022.5,5463.0,9.29016189290162,
10000744,10,200300013350,B0003,,1711850.5,280.0,EA,6113.75,200300013350,5307.92,6113.751785714286,5307.92,13.180642818984484,
10000777,10,200300013300,B0003,,1855920.0,304.0,EA,18.5,200300013300,5307.92,6105.0,5307.92,13.056183456183454,
20000425,10,200300013300,B0003,,13659030.5,2268.0,EA,18.25,200300013300,5307.92,6022.5002204585535,5307.92,11.86517549689928,
23000043,10,200100013400,B0003,,5950000.0,500.0,EA,11900.0,200100013400,5767.83,11900.0,5767.83,51.53084033613445,
23000081,10,200100013400,B0003,,11900.0,1.0,EA,11900.0,200100013400,8766.06,11900.0,8766.06,26.335630252100845,
23000001,10,200100013400,B0003,,2193000.0,300.0,EA,7310.0,200100013400,6765.0,7310.0,6765.0,7.455540355677155,
10000339,20,200300013300,B0003,,1025640.0,168.0,EA,6105.0,200300013300,5307.92,6105.0,5307.92,13.056183456183454,
10000414,10,200300013300,B0003,,1931160.0,308.0,EA,19.0,200300013300,5307.92,6270.0,5307.92,15.344178628389155,
20000556,10,200300013300,B0003,,1011780.0,168.0,EA,18.25,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
10000218,20,200300013300,B0003,,4317884.75,715.0,EA,18.3,200300013300,5307.92,6038.99965034965,5307.92,12.105972721944466,
20000425,10,200300013300,B0003,,13659030.5,2268.0,EA,18.25,200300013300,5307.92,6022.5002204585535,5307.92,11.86517549689928,
20000480,10,200300013300,B0003,,13869503.8,2388.0,EA,17.6,200300013300,5307.92,5807.999916247906,5307.92,8.610191519612979,
20000066,10,200300013350,B0003,,9246670.5,1492.0,EA,18.5,200300013350,4826.08,6197.500335120643,4826.08,22.128604452813583,
10000529,30,200300013300,B0003,,674520.1,112.0,EA,6022.5,200300013300,5307.92,6022.500892857142,5307.92,11.865185336952887,
20000046,10,200300013350,B0003,,56200035.22,9782.0,EA,17.15,200300013350,5307.92,5745.249971375996,5307.92,7.61202686662657,
10000553,10,200300013350,B0003,,1369480.0,224.0,EA,6113.75,200300013350,5307.92,6113.75,5307.92,13.180617460641994,
20000245,10,200300013300,B0003,,1196580.0,196.0,EA,6105.0,200300013300,5307.92,6105.0,5307.92,13.056183456183454,
10000312,10,200300013300,B0003,,170940.0,28.0,EA,18.5,200300013300,5307.92,6105.0,5307.92,13.056183456183454,
20000478,10,200300013300,B0003,,2404841.9,439.0,EA,16.6,200300013300,5307.92,5477.999772209567,5307.92,3.1047787382613303,
10000236,10,202038003300,B0003,,470250.5,75.0,EA,19.0,202038003300,5463.0,6270.006666666667,5463.0,12.870906038377424,
20000114,10,202038003300,B0003,,5438812.37,879.0,EA,18.75,202038003300,5371.0,6187.499852104665,5371.0,13.195957521145376,
10000565,10,200300013300,B0003,,4120875.25,666.0,EA,18.75,200300013300,5307.92,6187.500375375375,5307.92,14.21543954770288,
10000733,20,200300013350,B0003,,1369480.2,224.0,EA,6113.75,200300013350,4826.08,6113.750892857142,4826.08,21.061880266688043,
20000266,10,200300013350,B0003,,7663124.75,1220.0,EA,18.75,200300013350,5307.92,6281.249795081967,5307.92,15.495798238179534,
20000126,10,202038003300,B0003,,27350400.0,4480.0,EA,18.5,202038003300,5371.0,6105.0,5371.0,12.022932022932023,
20000195,10,200300013300,B0003,,5319930.5,940.0,EA,17.15,200300013300,5307.92,5659.500531914894,5307.92,6.212218373905454,
20000434,10,200300013300,B0003,,3709860.25,616.0,EA,6022.5,200300013300,5307.92,6022.500405844156,5307.92,11.865178209880002,
10000017,10,202038003300,B0003,,11285042.85,1994.0,EA,17.15,202038003300,5371.0,5659.499924774323,5371.0,5.097622203534648,
10000526,20,200300013300,B0003,,1686299.75,280.0,EA,6022.5,200300013300,4826.1,6022.499107142857,4826.1,19.865492478427974,
10000333,10,200300013300,B0003,,8328870.5,1410.0,EA,17.9,200300013300,5307.92,5907.000354609929,5307.92,10.141870977583327,
10000669,10,200300013300,B0003,,4577100.0,760.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
20000416,10,200300013300,B0003,,1686300.16,280.0,EA,6022.5,200300013300,5307.92,6022.500571428571,5307.92,11.865180633084908,
20000670,10,200300013250,B0003,,19500.0,2.0,EA,30.0,200300013250,5307.92,9750.0,5307.92,45.55979487179487,
10000594,10,200300013300,B0003,,555555.25,91.0,EA,18.5,200300013300,4826.1,6105.002747252747,4826.1,20.94843852164118,
10000480,10,200300013300,B0003,,1686300.0,280.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
10000589,10,200300013300,B0003,,927960.0,152.0,EA,18.5,200300013300,5307.92,6105.0,5307.92,13.056183456183454,
20000271,10,202038003300,B0003,,1880340.0,308.0,EA,6105.0,202038003300,5585.0,6105.0,5585.0,8.517608517608517,
20000195,10,200300013300,B0003,,5319930.5,940.0,EA,17.15,200300013300,5411.0,5659.500531914894,5411.0,4.390856233930132,
10000785,10,200300013300,B0003,,306900.0,50.0,EA,18.6,200300013300,5307.92,6138.0,5307.92,13.52362333007494,
20000483,10,200300013300,B0003,,7399260.0,1212.0,EA,18.5,200300013300,5307.92,6105.0,5307.92,13.056183456183454,
20000268,10,200300013300,B0003,,8328870.5,1410.0,EA,17.9,200300013300,5307.92,5907.000354609929,5307.92,10.141870977583327,
13000141,10,200300053300,B0003,,49500.0,5.0,EA,9900.0,200300053300,5245.14,9900.0,5245.14,47.01878787878788,
10000293,10,200300013300,B0003,,1196580.0,196.0,EA,6105.0,200300013300,5307.92,6105.0,5307.92,13.056183456183454,
20000562,10,200300013300,B0003,,10140239.81,1670.0,EA,18.4,200300013300,5307.92,6071.999886227545,5307.92,12.58366107615753,
10000682,10,200300013300,B0003,,1349040.0,224.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
20000311,10,200300013250,B0003,,1172079.72,196.0,EA,18.4,200300013250,5307.92,5979.998571428571,5307.92,11.238774782315998,
10000721,10,200300013300,B0003,,1686300.0,280.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
20000433,10,200300013300,B0003,,3709860.25,616.0,EA,6022.5,200300013300,5307.92,6022.500405844156,5307.92,11.865178209880002,
20000130,10,202038003300,B0003,,5749128.2,952.0,EA,18.3,202038003300,5371.0,6039.000210084034,5371.0,11.06143710623813,
20000564,10,200300013300,B0003,,306900.0,50.0,EA,18.6,200300013300,5307.92,6138.0,5307.92,13.52362333007494,
10000704,20,200300013300,B0003,,536002.36,89.0,EA,6022.5,200300013300,5293.8,6022.498426966292,5293.8,12.09960344204454,
10000474,10,200300013300,B0003,,1011780.0,168.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
20000990,10,100111110015,CELL,,100000.0,1000.0,EA,100.0,100111110015,69.36,100.0,69.36,30.64,
10000782,10,200300013300,B0003,,1686299.81,280.0,EA,6022.5,200300013300,5307.92,6022.499321428571,5307.92,11.86516234026024,
20000419,10,200300013300,B0003,,222750.5,36.0,EA,6187.51,200300013300,5307.92,6187.513888888889,5307.92,14.215626900949712,
10000101,360,202038003200,B0003,,5440.0,1.0,EA,17.0,202038003200,5370.7,5440.0,5370.7,1.2738970588235328,
20000570,10,200300013300,B0003,,561660.0,92.0,EA,18.5,200300013300,5307.92,6105.0,5307.92,13.056183456183454,
20000365,10,200300013300,B0003,,1349040.0,224.0,EA,6022.5,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
10000710,10,200300013300,B0003,,463980.0,76.0,EA,18.5,200300013300,4826.1,6105.0,4826.1,20.94840294840294,
10000723,20,200300013300,B0003,,2421044.76,402.0,EA,6022.5,200300013300,5307.92,6022.499402985074,5307.92,11.865163533779514,
20000045,10,200300013350,B0003,,1115550.5,180.0,EA,6197.5,200300013350,5307.92,6197.502777777778,5307.92,14.353890747214043,
10000660,10,200300013300,B0003,,1287330.5,235.0,EA,16.6,200300013300,5307.92,5478.002127659574,5307.92,3.104820401598499,
10000760,10,200300013300,B0003,,3035340.0,504.0,EA,18.25,200300013300,5307.92,6022.5,5307.92,11.865172270651724,
20000330,10,200300013350,B0003,,2567774.99,420.0,EA,6113.75,200300013350,5307.92,6113.749976190476,5307.92,13.180617122530665,
